dialogue_id,turn_id,no_context_text,full_context_text,no_context_score,full_context_score,no_context_binary,full_context_binary,score_delta,classification_changed
782,2,What has feminism ever done for you?,I don't see women contributing anything to society. What has feminism ever done for you?,0.17458448,0.4977744,0,1,0.32318992,True
782,4,"Maybe the word ""Feminism"" once signified fighting for a just cause, but now it has come to mean superiority of women.","I don't see women contributing anything to society. What has feminism ever done for you? Maybe the word ""Feminism"" once signified fighting for a just cause, but now it has come to mean superiority of women.",0.36095104,0.47119883,1,1,0.11024779000000001,False
656,0,"Women need to have children, and if they don't want to they surely have mental issues.","Women need to have children, and if they don't want to they surely have mental issues.",0.55739564,0.55739564,1,1,0.0,False
656,2,Women are happy only because they are childlike: they should remain at home with the kids and take care of the house.,"Women need to have children, and if they don't want to they surely have mental issues. Women are happy only because they are childlike: they should remain at home with the kids and take care of the house.",0.44039994,0.50759226,1,1,0.06719232000000003,False
566,0,Jews are and should be isolated from society.,Jews are and should be isolated from society.,0.73663366,0.73663366,1,1,0.0,False
566,2,Because Jews are racist: they want to preserve their own race and purity of their own blood. This is why many people are banned from entering Israel.,Jews are and should be isolated from society. Because Jews are racist: they want to preserve their own race and purity of their own blood. This is why many people are banned from entering Israel.,0.50759226,0.6407703,1,1,0.13317804,False
972,0,Those blacks are slaves: slavery runs in their blood.,Those blacks are slaves: slavery runs in their blood.,0.6989911,0.6989911,1,1,0.0,False
972,2,"Because black people are subhuman, they should stay in their caves.","Those blacks are slaves: slavery runs in their blood. Because black people are subhuman, they should stay in their caves.",0.7675452,0.76197964,1,1,-0.0055655600000000804,False
972,4,"What kind of 'human value' are you talking about? Black people have never been peaceful people, they are always seeking trouble.","Those blacks are slaves: slavery runs in their blood. Because black people are subhuman, they should stay in their caves. What kind of 'human value' are you talking about? Black people have never been peaceful people, they are always seeking trouble.",0.56269526,0.6852916,1,1,0.12259633999999997,False
651,0,I did not know the faggots were given the permission to still exist. They should be suppressed.,I did not know the faggots were given the permission to still exist. They should be suppressed.,0.74954444,0.74954444,1,1,0.0,False
651,2,Because this is the right thing to do... We should start a genocide against gays.,I did not know the faggots were given the permission to still exist. They should be suppressed. Because this is the right thing to do... We should start a genocide against gays.,0.7675452,0.85173553,1,1,0.08419032999999998,False
651,4,Homosexuality is incompatible with the manners of life of Europe.,I did not know the faggots were given the permission to still exist. They should be suppressed. Because this is the right thing to do... We should start a genocide against gays. Homosexuality is incompatible with the manners of life of Europe.,0.52007306,0.7998551,1,1,0.27978204000000007,False
334,0,Jewish folk are different.,Jewish folk are different.,0.1893425,0.1893425,0,0,0.0,False
334,2,It means that we must kill them all.,Jewish folk are different. It means that we must kill them all.,0.82048255,0.85173553,1,1,0.031252979999999986,False
540,0,women can't have any right in a civilised society,women can't have any right in a civilised society,0.6407703,0.6407703,1,1,0.0,False
540,2,Women have no place in a free and open society. They should just do their housework and raise children without complaining.,women can't have any right in a civilised society Women have no place in a free and open society. They should just do their housework and raise children without complaining.,0.51869136,0.5885171,1,1,0.06982573999999997,False
1494,0,Black people are a sickness and we cannot allow our children to grow up in a black dominated society.,Black people are a sickness and we cannot allow our children to grow up in a black dominated society.,0.8299589,0.8299589,1,1,0.0,False
1494,2,"But black folks are criminals and thieves, they have a bad influence on our kids. ","Black people are a sickness and we cannot allow our children to grow up in a black dominated society. But black folks are criminals and thieves, they have a bad influence on our kids. ",0.7998551,0.85333383,1,1,0.05347872999999992,False
1094,0,Refugee crisis is a burden to EU.,Refugee crisis is a burden to EU.,0.11161,0.11161,0,0,0.0,False
1094,2,"I am not sure about the beneficial effects, but for sure we are the only one paying the price of excessive immigration. ","Refugee crisis is a burden to EU. I am not sure about the beneficial effects, but for sure we are the only one paying the price of excessive immigration. ",0.044883765,0.059727192,0,0,0.014843427,False
1464,0,Feminists want women's supremacy.,Feminists want women's supremacy.,0.3625127,0.3625127,1,1,0.0,False
1464,2,"Feminists want women ruling men, that's all.","Feminists want women's supremacy. Feminists want women ruling men, that's all.",0.32397532,0.36095104,0,1,0.03697571999999999,True
1464,4,Bullshit! Feminism is a selfish ideology: they only care about themselves.,"Feminists want women's supremacy. Feminists want women ruling men, that's all. Bullshit! Feminism is a selfish ideology: they only care about themselves.",0.8696708,0.8460273,1,1,-0.02364349999999993,False
732,0,Just because we accept homosexuality doesn't mean we have to accept all LGBT trans-shit as well.,Just because we accept homosexuality doesn't mean we have to accept all LGBT trans-shit as well.,0.78855824,0.78855824,1,1,0.0,False
732,2,"If they are not confortable with their gender, then they should be isolated.","Just because we accept homosexuality doesn't mean we have to accept all LGBT trans-shit as well. If they are not confortable with their gender, then they should be isolated.",0.30319387,0.6863638,0,1,0.38316993,True
732,4,But the LGBT community is full of sick people that must be cured.,"Just because we accept homosexuality doesn't mean we have to accept all LGBT trans-shit as well. If they are not confortable with their gender, then they should be isolated. But the LGBT community is full of sick people that must be cured.",0.52272606,0.743089,1,1,0.22036294,False
350,0,Muslims are terrorists.,Muslims are terrorists.,0.7510937,0.7510937,1,1,0.0,False
350,2,"But, coincidentally, all those I heard of are Muslims. ","Muslims are terrorists. But, coincidentally, all those I heard of are Muslims. ",0.2396185,0.6308517,0,1,0.3912332,True
1124,0,I hate Muslims. An invasion is the exact opposite of a religion.,I hate Muslims. An invasion is the exact opposite of a religion.,0.74954444,0.74954444,1,1,0.0,False
1124,2,But they stay on their own and contribute nothing to our society!,I hate Muslims. An invasion is the exact opposite of a religion. But they stay on their own and contribute nothing to our society!,0.23812068,0.75208336,0,1,0.51396268,True
1124,4,What is the meaning of an open society if they do not want to integrate? ,I hate Muslims. An invasion is the exact opposite of a religion. But they stay on their own and contribute nothing to our society! What is the meaning of an open society if they do not want to integrate? ,0.021196328,0.6667219,0,1,0.6455255719999999,True
1383,0,Jews are and should be isolated from society.,Jews are and should be isolated from society.,0.73663366,0.73663366,1,1,0.0,False
1383,2,I'm saying this because Jews are (and always have been) a threat to society.,Jews are and should be isolated from society. I'm saying this because Jews are (and always have been) a threat to society.,0.6588125,0.743089,1,1,0.08427649999999998,False
1341,0,This is an invasion. Millions of strangers jeopardizing our race and culture.,This is an invasion. Millions of strangers jeopardizing our race and culture.,0.37751234,0.37751234,1,1,0.0,False
1341,2,But they are invading our country!,This is an invasion. Millions of strangers jeopardizing our race and culture. But they are invading our country!,0.25462922,0.39644176,0,1,0.14181254,True
1341,4,"Immigrants are overrunning our country, and are here illegally","This is an invasion. Millions of strangers jeopardizing our race and culture. But they are invading our country! Immigrants are overrunning our country, and are here illegally",0.44393396,0.4269174,1,1,-0.017016560000000014,False
471,0,Refugees are not welcome in our country.,Refugees are not welcome in our country.,0.47323486,0.47323486,1,1,0.0,False
471,2,But we cannot coexist in a society with millions of strangers that disrespect our culture and other human beings.,Refugees are not welcome in our country. But we cannot coexist in a society with millions of strangers that disrespect our culture and other human beings.,0.19219314,0.39644176,0,1,0.20424861999999996,True
471,4,I'm fine with a multicultural society as long as we keep migrants in concentration camps.,Refugees are not welcome in our country. But we cannot coexist in a society with millions of strangers that disrespect our culture and other human beings. I'm fine with a multicultural society as long as we keep migrants in concentration camps.,0.509388,0.47886392,1,1,-0.030524079999999953,False
471,6,"Yes, because migrants are not welcome in our country.","Refugees are not welcome in our country. But we cannot coexist in a society with millions of strangers that disrespect our culture and other human beings. I'm fine with a multicultural society as long as we keep migrants in concentration camps. Yes, because migrants are not welcome in our country.",0.4394682,0.45090583,1,1,0.011437630000000032,False
1185,0,"Gay perverts are a danger to children because of their lifestyle choices, involving raping children.","Gay perverts are a danger to children because of their lifestyle choices, involving raping children.",0.64447093,0.64447093,1,1,0.0,False
1185,2,Then why they are involved in so many cases of abuse?,"Gay perverts are a danger to children because of their lifestyle choices, involving raping children. Then why they are involved in so many cases of abuse?",0.051810697,0.6289369,0,1,0.5771262030000001,True
1156,0,Those who come in the UK from other countries should be expelled or excluded.,Those who come in the UK from other countries should be expelled or excluded.,0.4014846,0.4014846,1,1,0.0,False
1156,2,But they take all the social housing from British people. ,Those who come in the UK from other countries should be expelled or excluded. But they take all the social housing from British people. ,0.046368107,0.33338684,0,1,0.287018733,True
1320,0,I'm tired of losing so much to black people. It's time for us to wake up.,I'm tired of losing so much to black people. It's time for us to wake up.,0.5559701,0.5559701,1,1,0.0,False
1320,2,Come on! There are so many niggas in our society that we will soon become their slaves. We need change!,I'm tired of losing so much to black people. It's time for us to wake up. Come on! There are so many niggas in our society that we will soon become their slaves. We need change!,0.6852916,0.7105462,1,1,0.025254600000000016,False
1320,4,"I am not interested in knowing a black person. They are different to us in so many ways. They think and feel like us, but are unable to experience the fullness of our humanity.","I'm tired of losing so much to black people. It's time for us to wake up. Come on! There are so many niggas in our society that we will soon become their slaves. We need change! I am not interested in knowing a black person. They are different to us in so many ways. They think and feel like us, but are unable to experience the fullness of our humanity.",0.4394682,0.62136006,1,1,0.18189186000000002,False
1014,0,I cannot stand women complaining about work discrimination. Women have been legalised to work.,I cannot stand women complaining about work discrimination. Women have been legalised to work.,0.2854937,0.2854937,0,0,0.0,False
1014,2,This is about Europe. But we live in UK mate!,I cannot stand women complaining about work discrimination. Women have been legalised to work. This is about Europe. But we live in UK mate!,0.05750068,0.295883,0,0,0.23838232,False
659,0,Immigration makes us less safe.,Immigration makes us less safe.,0.31132057,0.31132057,0,0,0.0,False
659,2,You see? You have been braiwashed by the media... they are hiding the truth about refugees: there are so many immigrants that the situation is becoming increasingly toxic.,Immigration makes us less safe. You see? You have been braiwashed by the media... they are hiding the truth about refugees: there are so many immigrants that the situation is becoming increasingly toxic.,0.36456755,0.3722269,1,1,0.007659350000000009,False
659,4,"I'm speaking out right now: Migrants break the law in the USA, they are not welcome here!","Immigration makes us less safe. You see? You have been braiwashed by the media... they are hiding the truth about refugees: there are so many immigrants that the situation is becoming increasingly toxic. I'm speaking out right now: Migrants break the law in the USA, they are not welcome here!",0.47886392,0.42985553,1,1,-0.04900839000000001,False
659,6,If Migrants are subject to the rules then why don't they contribute to our society? It is better that they are deported.,"Immigration makes us less safe. You see? You have been braiwashed by the media... they are hiding the truth about refugees: there are so many immigrants that the situation is becoming increasingly toxic. I'm speaking out right now: Migrants break the law in the USA, they are not welcome here! If Migrants are subject to the rules then why don't they contribute to our society? It is better that they are deported.",0.3367073,0.38434127,1,1,0.047633970000000025,False
1017,0,Immigration is a bad thing for Europe.,Immigration is a bad thing for Europe.,0.29405528,0.29405528,0,0,0.0,False
1017,2,"Ok, let me be more specific then: Immigration is bad for the economy.","Immigration is a bad thing for Europe. Ok, let me be more specific then: Immigration is bad for the economy.",0.26859093,0.27750343,0,0,0.00891249999999999,False
1017,4,But they also bring problems. And you can't deny it!,"Immigration is a bad thing for Europe. Ok, let me be more specific then: Immigration is bad for the economy. But they also bring problems. And you can't deny it!",0.050821137,0.295883,0,0,0.245061863,False
1017,6,So you agree with me that immigration is a problem!,"Immigration is a bad thing for Europe. Ok, let me be more specific then: Immigration is bad for the economy. But they also bring problems. And you can't deny it! So you agree with me that immigration is a problem!",0.19789438,0.295883,0,0,0.09798862,False
1081,0,Gays are some kind of devil worshippers. ,Gays are some kind of devil worshippers. ,0.718943,0.718943,1,1,0.0,False
1081,2,"Yes, it means that we should make a law to get rid of them!","Gays are some kind of devil worshippers.  Yes, it means that we should make a law to get rid of them!",0.25915736,0.76197964,0,1,0.50282228,True
1183,0,Gay men are a danger to children.,Gay men are a danger to children.,0.687436,0.687436,1,1,0.0,False
1183,2,"Yes, different in that they are a danger to children.","Gay men are a danger to children. Yes, different in that they are a danger to children.",0.11398677,0.6667219,0,1,0.55273513,True
1183,4,At least as long as they are not abused by their so-called 'parents'.,"Gay men are a danger to children. Yes, different in that they are a danger to children. At least as long as they are not abused by their so-called 'parents'.",0.20126031,0.62136006,0,1,0.42009975,True
1183,6,The facts are that they are just filthy pedophiles.,"Gay men are a danger to children. Yes, different in that they are a danger to children. At least as long as they are not abused by their so-called 'parents'. The facts are that they are just filthy pedophiles.",0.74954444,0.8252207,1,1,0.07567626000000005,False
739,0,Jews control the government.,Jews control the government.,0.32020867,0.32020867,0,0,0.0,False
739,2,"For my religion this is not true, but for Judaism it is: they control the banks, media, hollywood, and also the u.s. government.","Jews control the government. For my religion this is not true, but for Judaism it is: they control the banks, media, hollywood, and also the u.s. government.",0.24282593,0.3048984,0,0,0.06207247000000002,False
1226,0,Muslims have no place in civilised Europe,Muslims have no place in civilised Europe,0.6426206,0.6426206,1,1,0.0,False
1226,2,"Yes, there is a difference: they are incompatible with society.","Muslims have no place in civilised Europe Yes, there is a difference: they are incompatible with society.",0.20172562,0.6342749,0,1,0.43254928,True
1226,4,"Regardless of the laws, they have no place here.","Muslims have no place in civilised Europe Yes, there is a difference: they are incompatible with society. Regardless of the laws, they have no place here.",0.05799546,0.5921536,0,1,0.53415814,True
365,0,Gay men are diseased and should go to a hospital.,Gay men are diseased and should go to a hospital.,0.6863638,0.6863638,1,1,0.0,False
365,2,Exactly. Those sick ones should be shunned and ignored. They are not human.,Gay men are diseased and should go to a hospital. Exactly. Those sick ones should be shunned and ignored. They are not human.,0.48021027,0.743089,1,1,0.26287873,False
1445,0,"Muslims have the potential to turn into terrorists, and they are willing to do so.","Muslims have the potential to turn into terrorists, and they are willing to do so.",0.5721988,0.5721988,1,1,0.0,False
1445,2,Why are all Muslims causing terrorist attacks then?,"Muslims have the potential to turn into terrorists, and they are willing to do so. Why are all Muslims causing terrorist attacks then?",0.4014846,0.47119883,1,1,0.06971422999999999,False
436,0,"It is okay to blame feminism. All feminists are bad. We must point out that feminism, or the attack of women against men, should be deleted.","It is okay to blame feminism. All feminists are bad. We must point out that feminism, or the attack of women against men, should be deleted.",0.45751464,0.45751464,1,1,0.0,False
436,2,It makes sense since feminism and equality are only about the supremacy of the minorities.,"It is okay to blame feminism. All feminists are bad. We must point out that feminism, or the attack of women against men, should be deleted. It makes sense since feminism and equality are only about the supremacy of the minorities.",0.2763787,0.43965456,0,1,0.16327586000000005,True
860,0,The Jews are and will always be a problem. It is impossible for them to get beyond the shame of their stigma.,The Jews are and will always be a problem. It is impossible for them to get beyond the shame of their stigma.,0.5885171,0.5885171,1,1,0.0,False
860,2,"But they have no right to cordon off areas for themselves, where no jew is allowed to go, while simultaneously having their judges fill white neighbourhoods with social housing.","The Jews are and will always be a problem. It is impossible for them to get beyond the shame of their stigma. But they have no right to cordon off areas for themselves, where no jew is allowed to go, while simultaneously having their judges fill white neighbourhoods with social housing.",0.3389984,0.53579444,1,1,0.19679604,False
860,4,It's different: Jews are addicted to their religion and should be isolated.,"The Jews are and will always be a problem. It is impossible for them to get beyond the shame of their stigma. But they have no right to cordon off areas for themselves, where no jew is allowed to go, while simultaneously having their judges fill white neighbourhoods with social housing. It's different: Jews are addicted to their religion and should be isolated.",0.5024724,0.55739564,1,1,0.05492323999999993,False
1086,0,"LGBTs just want to brainwash our children. There should be no teaching about gender identity and sexual orientation in school, and it will only lead to bullying.","LGBTs just want to brainwash our children. There should be no teaching about gender identity and sexual orientation in school, and it will only lead to bullying.",0.47886392,0.47886392,1,1,0.0,False
1086,2,How can this brainwashing help the children if they'll end up being bullied?,"LGBTs just want to brainwash our children. There should be no teaching about gender identity and sexual orientation in school, and it will only lead to bullying. How can this brainwashing help the children if they'll end up being bullied?",0.20056234,0.42349213,0,1,0.22292979000000002,True
1086,4,Still I don't believe they should be taught about this stuff.,"LGBTs just want to brainwash our children. There should be no teaching about gender identity and sexual orientation in school, and it will only lead to bullying. How can this brainwashing help the children if they'll end up being bullied? Still I don't believe they should be taught about this stuff.",0.040183347,0.3969567,0,1,0.356773353,True
682,0,Niggas shouldn't be part of our society. They are just too different from us.,Niggas shouldn't be part of our society. They are just too different from us.,0.7510937,0.7510937,1,1,0.0,False
682,2,But we mustn't confuse diversity and inclusion with black supremacy.,Niggas shouldn't be part of our society. They are just too different from us. But we mustn't confuse diversity and inclusion with black supremacy.,0.36095104,0.7252971,1,1,0.36434606,False
599,0,Immigrants should all be deported.,Immigrants should all be deported.,0.5559701,0.5559701,1,1,0.0,False
599,2,"I don't care about rights: immigrants are overrunning our country, and are here illegally","Immigrants should all be deported. I don't care about rights: immigrants are overrunning our country, and are here illegally",0.43720075,0.5559701,1,1,0.11876935,False
333,0,Immigrants steal our jobs.,Immigrants steal our jobs.,0.5885171,0.5885171,1,1,0.0,False
333,2,"Still, they steal our pensions.","Immigrants steal our jobs. Still, they steal our pensions.",0.23162876,0.5921536,0,1,0.36052483999999996,True
333,4,How can you be so sure?,"Immigrants steal our jobs. Still, they steal our pensions. How can you be so sure?",0.013885498,0.52272606,0,1,0.5088405619999999,True
340,0,"Jews are not a religion, they are a detestable race.","Jews are not a religion, they are a detestable race.",0.76523775,0.76523775,1,1,0.0,False
340,2,"Well, one of their tradition is to control Hollywood and the media.","Jews are not a religion, they are a detestable race. Well, one of their tradition is to control Hollywood and the media.",0.041915078,0.6426206,0,1,0.6007055219999999,True
1004,0,"Gay people have a tendency to rape children, they are disgusting people.","Gay people have a tendency to rape children, they are disgusting people.",0.85850734,0.85850734,1,1,0.0,False
1004,2,My feeling is that they are a burden to society.,"Gay people have a tendency to rape children, they are disgusting people. My feeling is that they are a burden to society.",0.33504707,0.82048255,1,1,0.48543548000000003,False
1004,4,"How can it be, if they are faggots?","Gay people have a tendency to rape children, they are disgusting people. My feeling is that they are a burden to society. How can it be, if they are faggots?",0.75208336,0.8460273,1,1,0.09394394000000006,False
1004,6,"I don't care, I still think they are a burden.","Gay people have a tendency to rape children, they are disgusting people. My feeling is that they are a burden to society. How can it be, if they are faggots? I don't care, I still think they are a burden.",0.27975297,0.83334327,0,1,0.5535903,True
1323,0,I hate when black people start acting like they are superior to others. They were born to be savages.,I hate when black people start acting like they are superior to others. They were born to be savages.,0.7510937,0.7510937,1,1,0.0,False
1323,2,Because black people's race is the worst in the world.,I hate when black people start acting like they are superior to others. They were born to be savages. Because black people's race is the worst in the world.,0.78207105,0.7701451,1,1,-0.011925949999999963,False
1323,4,"I am not interested in this. They are different to us in so many ways. They may think and feel like us, but are unable to experience the fullness of our humanity.","I hate when black people start acting like they are superior to others. They were born to be savages. Because black people's race is the worst in the world. I am not interested in this. They are different to us in so many ways. They may think and feel like us, but are unable to experience the fullness of our humanity.",0.077668175,0.6289369,0,1,0.551268725,True
666,0,Feminism is a anti-males ideology that denies the value of a man's manhood and aims to subvert the will of the male.,Feminism is a anti-males ideology that denies the value of a man's manhood and aims to subvert the will of the male.,0.37751234,0.37751234,1,1,0.0,False
666,2,"I know for sure that they have never cared about women, they just want to oppress men. They should just be stopped!","Feminism is a anti-males ideology that denies the value of a man's manhood and aims to subvert the will of the male. I know for sure that they have never cared about women, they just want to oppress men. They should just be stopped!",0.30452284,0.4269174,0,1,0.12239455999999999,True
496,0,Muslims are not welcome in our country.,Muslims are not welcome in our country.,0.6989911,0.6989911,1,1,0.0,False
496,2,Because they don't do anything for us.,Muslims are not welcome in our country. Because they don't do anything for us.,0.021667719,0.6426206,0,1,0.620952881,True
496,4,"But they are not like us, they cannot coexist with us.","Muslims are not welcome in our country. Because they don't do anything for us. But they are not like us, they cannot coexist with us.",0.03639866,0.6020386,0,1,0.56563994,True
339,0,I went to a shit load of therapy. I still don't feel safe in my own house with all these black people around.,I went to a shit load of therapy. I still don't feel safe in my own house with all these black people around.,0.8460273,0.8460273,1,1,0.0,False
339,2,They are different in the sense that they are genetically inferior to us.,I went to a shit load of therapy. I still don't feel safe in my own house with all these black people around. They are different in the sense that they are genetically inferior to us.,0.36867723,0.7701451,1,1,0.40146787,False
711,0,We are destined to fail as a people because of Jews.,We are destined to fail as a people because of Jews.,0.64447093,0.64447093,1,1,0.0,False
711,2,Yet they think they are so special,We are destined to fail as a people because of Jews. Yet they think they are so special,0.05230548,0.53579444,0,1,0.48348895999999997,True
711,4,Their heritage is being responsible for the 9/11 attack.,We are destined to fail as a people because of Jews. Yet they think they are so special Their heritage is being responsible for the 9/11 attack.,0.20335422,0.52139956,0,1,0.31804533999999995,True
349,0,Black folks do not deserve equal rights.,Black folks do not deserve equal rights.,0.78711975,0.78711975,1,1,0.0,False
349,2,Blacks do more crimes than whites and therefore they deserve less rights.,Black folks do not deserve equal rights. Blacks do more crimes than whites and therefore they deserve less rights.,0.7510937,0.78711975,1,1,0.03602605000000003,False
690,0,"Black race is subhuman, it should not be considered equal to humans.","Black race is subhuman, it should not be considered equal to humans.",0.7998551,0.7998551,1,1,0.0,False
690,2,"Still, we should remove them.","Black race is subhuman, it should not be considered equal to humans. Still, we should remove them.",0.23451406,0.8364697,0,1,0.60195564,True
1123,0,Gays are sick. They should be isolated.,Gays are sick. They should be isolated.,0.82048255,0.82048255,1,1,0.0,False
1123,2,What is the point of loving someone if you cannot love in a heterosexual way?,Gays are sick. They should be isolated. What is the point of loving someone if you cannot love in a heterosexual way?,0.22846605,0.7570315,0,1,0.52856545,True
713,0,Gay men are all perverts.,Gay men are all perverts.,0.8460273,0.8460273,1,1,0.0,False
713,2,"Maybe not all of them are affected, but sexual deviancy is common in gays. It can range from sadism and masochism to mental illness and that's why we should take a stand against it.","Gay men are all perverts. Maybe not all of them are affected, but sexual deviancy is common in gays. It can range from sadism and masochism to mental illness and that's why we should take a stand against it.",0.47119883,0.718943,1,1,0.24774416999999999,False
713,4,"Of course there is fear! Gay perverts are a danger because of their lifestyle choices, especially involving raping children.","Gay men are all perverts. Maybe not all of them are affected, but sexual deviancy is common in gays. It can range from sadism and masochism to mental illness and that's why we should take a stand against it. Of course there is fear! Gay perverts are a danger because of their lifestyle choices, especially involving raping children.",0.65996873,0.7510937,1,1,0.09112496999999997,False
1369,0,Migrant children shouldn't be accepted here.,Migrant children shouldn't be accepted here.,0.46716887,0.46716887,1,1,0.0,False
1369,2, ,Migrant children shouldn't be accepted here.  ,0.02072494,0.45549932,0,1,0.43477437999999996,True
1369,4,"They are not interested in our society, they are just here to take our jobs.","Migrant children shouldn't be accepted here.   They are not interested in our society, they are just here to take our jobs.",0.15932569,0.47119883,0,1,0.31187314,True
880,0,"There is only one sexual orientation. If you want a woman, you need to be a male. If you want a man, you need to be a female.","There is only one sexual orientation. If you want a woman, you need to be a male. If you want a man, you need to be a female.",0.295883,0.295883,0,0,0.0,False
880,2,What about trans people? No one should dare to transition from man to woman. After that you cannot even be considered a man or a woman.,"There is only one sexual orientation. If you want a woman, you need to be a male. If you want a man, you need to be a female. What about trans people? No one should dare to transition from man to woman. After that you cannot even be considered a man or a woman.",0.52007306,0.47119883,1,1,-0.04887422999999996,False
1087,0,LGBTs are a drain on society.,LGBTs are a drain on society.,0.6491204,0.6491204,1,1,0.0,False
1087,2,"White Christians are ok, LGBTs are those who have no place here.","LGBTs are a drain on society. White Christians are ok, LGBTs are those who have no place here.",0.5566829,0.687436,1,1,0.13075310000000007,False
631,0,"Jews are worse than Nazis, they have no conscience and they have no moral code.","Jews are worse than Nazis, they have no conscience and they have no moral code.",0.73663366,0.73663366,1,1,0.0,False
631,2,All those I know are criminals.,"Jews are worse than Nazis, they have no conscience and they have no moral code. All those I know are criminals.",0.4014846,0.7570315,1,1,0.35554689999999994,False
631,4,"Instead, it has been proven time and time again! Also, they control the world's governments.","Jews are worse than Nazis, they have no conscience and they have no moral code. All those I know are criminals. Instead, it has been proven time and time again! Also, they control the world's governments.",0.035220183,0.687436,0,1,0.6522158170000001,True
1130,0,Feminism is about the destruction of manhood.,Feminism is about the destruction of manhood.,0.4013387,0.4013387,1,1,0.0,False
1130,2,They want the disempowerment of white man.,Feminism is about the destruction of manhood. They want the disempowerment of white man.,0.37694603,0.45396814,1,1,0.07702211000000003,False
1005,0,"All versions of Islam have Sharia law, thus, they are all extreme. Not all Muslims are engaged in actual violences, but every Muslim knows that jihad is the core of their religion, and they all support it.","All versions of Islam have Sharia law, thus, they are all extreme. Not all Muslims are engaged in actual violences, but every Muslim knows that jihad is the core of their religion, and they all support it.",0.3389984,0.3389984,1,1,0.0,False
1005,2,I don't need evidence to say that Sharia law is a perversion and we will not accept it in UK.,"All versions of Islam have Sharia law, thus, they are all extreme. Not all Muslims are engaged in actual violences, but every Muslim knows that jihad is the core of their religion, and they all support it. I don't need evidence to say that Sharia law is a perversion and we will not accept it in UK.",0.2524482,0.3389984,0,1,0.08655019999999997,True
1312,0,Negroes are nothing but trouble to white people.,Negroes are nothing but trouble to white people.,0.78855824,0.78855824,1,1,0.0,False
1312,2,"It's not a myth! We can't have them in our country, they are a burden to society.","Negroes are nothing but trouble to white people. It's not a myth! We can't have them in our country, they are a burden to society.",0.3234372,0.7998551,0,1,0.47641790000000006,True
1312,4,"There is nothing wrong in excluding some people. I see a lot of people claiming that we should have equality for blacks, but I think that equality can be achieved only without them.","Negroes are nothing but trouble to white people. It's not a myth! We can't have them in our country, they are a burden to society. There is nothing wrong in excluding some people. I see a lot of people claiming that we should have equality for blacks, but I think that equality can be achieved only without them.",0.50503236,0.73663366,1,1,0.2316013,False
543,0,All black people are criminals.,All black people are criminals.,0.85850734,0.85850734,1,1,0.0,False
543,2,Then how is it possible that they are all rapists?,All black people are criminals. Then how is it possible that they are all rapists?,0.41445592,0.8115627,1,1,0.39710678,False
543,4,"Well, news are always reporting rapes committed by black people.","All black people are criminals. Then how is it possible that they are all rapists? Well, news are always reporting rapes committed by black people.",0.5921536,0.76197964,1,1,0.16982604,False
1262,0,"We should start a witch hunt against those LGBT people, they are just creating troubles.","We should start a witch hunt against those LGBT people, they are just creating troubles.",0.568186,0.568186,1,1,0.0,False
1262,2,"Yes, especially gay men. They are a danger to children.","We should start a witch hunt against those LGBT people, they are just creating troubles. Yes, especially gay men. They are a danger to children.",0.7105462,0.68408644,1,1,-0.026459760000000054,False
1262,4,"They aren't just different, they are sick. It is an abomination","We should start a witch hunt against those LGBT people, they are just creating troubles. Yes, especially gay men. They are a danger to children. They aren't just different, they are sick. It is an abomination",0.47886392,0.73663366,1,1,0.25776973999999997,False
695,0,I used to like women. But now I just can't stand them. They're just a bunch of whining spoiled brats.,I used to like women. But now I just can't stand them. They're just a bunch of whining spoiled brats.,0.63782936,0.63782936,1,1,0.0,False
695,2,No. Women are not good with money. That's why they all prefer to earn it by selling their sex.,I used to like women. But now I just can't stand them. They're just a bunch of whining spoiled brats. No. Women are not good with money. That's why they all prefer to earn it by selling their sex.,0.6544696,0.7105462,1,1,0.05607660000000003,False
695,4,"Because that's the only thing they can do. Equality is crap, even for woman.","I used to like women. But now I just can't stand them. They're just a bunch of whining spoiled brats. No. Women are not good with money. That's why they all prefer to earn it by selling their sex. Because that's the only thing they can do. Equality is crap, even for woman.",0.6852916,0.78207105,1,1,0.09677944999999999,False
695,6,"Thanks to feminism, women can be in charge and revenge the rapes.","I used to like women. But now I just can't stand them. They're just a bunch of whining spoiled brats. No. Women are not good with money. That's why they all prefer to earn it by selling their sex. Because that's the only thing they can do. Equality is crap, even for woman. Thanks to feminism, women can be in charge and revenge the rapes.",0.44573322,0.7252971,1,1,0.27956388000000004,False
541,0,We must stop accepting black people as human beings.,We must stop accepting black people as human beings.,0.687436,0.687436,1,1,0.0,False
541,2,Why? I hate when people fight stereotypes. We are different. Blacks are a different color and shouldn't live with us.,We must stop accepting black people as human beings. Why? I hate when people fight stereotypes. We are different. Blacks are a different color and shouldn't live with us.,0.52139956,0.60152835,1,1,0.08012879000000006,False
541,4,Division is needed because black people are genetically different from us. But there is a new racism starting to take root in our country. It is about keeping bothering whites with black discrimination stuff.,We must stop accepting black people as human beings. Why? I hate when people fight stereotypes. We are different. Blacks are a different color and shouldn't live with us. Division is needed because black people are genetically different from us. But there is a new racism starting to take root in our country. It is about keeping bothering whites with black discrimination stuff.,0.41168427,0.45396814,1,1,0.04228387,False
844,0,Gay men are a burden to society.,Gay men are a burden to society.,0.75208336,0.75208336,1,1,0.0,False
